Symbol	TCGA-44-2657-11	TCGA-50-5939-11	TCGA-55-6979-11	TCGA-55-6970-11	TCGA-55-6984-11	TCGA-44-6777-11	TCGA-44-6146-11	TCGA-44-3396-11
FAH	1136	794	557	642	1199	783	489	1417
CEMIP	1303	844	448	1023	214	523	822	1639
RPAP1	1326	806	591	762	1552	807	848	2190
HOMER2	842	571	447	467	1701	529	694	1284
EHD4	4214	5523	2575	2444	5935	3358	2912	12141
TMEM87A	5254	4888	3731	4688	9509	4294	4672	9509
ZNF106	6020	8207	3104	6555	9234	5491	6776	14965
CEP152	167	138	111	147	290	114	167	192
ATP8B4	177	104	78	180	129	172	109	329
OCA2	47	39	24	33	49	37	16	86
DTWD1	572	591	403	570	1335	487	584	1049
TGM5	0	4	0	2	0	2	1	9
FAM189A1	115	235	37	203	159	133	114	569
GABPB1	1139	1119	754	1104	1874	831	1011	2644
TJP1	5076	10266	3759	6893	12810	5517	7684	18570
BMF	1721	598	808	805	1811	773	1079	1235
DMXL2	1172	1690	1561	2011	2475	822	1171	3122
SCG3	33	18	18	37	25	21	14	52
DNAJC17	652	405	356	379	927	392	399	917
EIF3J	1945	1553	1069	1507	2806	1532	1315	3326
SPG11	2871	3023	1953	2797	4721	2125	2474	6978
RHOV	139	12	28	34	161	37	4	163
VPS18	2412	1363	1003	1074	2574	1561	1182	3973
OIP5	43	21	12	12	30	21	11	28
SLC30A4	521	427	182	342	506	303	420	653
BLOC1S6	2600	2165	1355	1879	3198	1498	1696	4014
MYEF2	518	521	369	582	1047	305	376	1024
SGK3	453	492	396	406	863	368	390	939
PDGFRL	187	221	63	111	214	244	325	344
CSPP1	421	489	275	593	1416	319	513	1365
ZDHHC2	2550	2496	1565	2054	5244	2034	2321	4161
BRF2	298	164	90	146	364	215	193	554
TRIM35	1138	828	536	605	1551	807	861	2735
ZFAND1	1110	1074	701	814	2245	863	973	1763
RP1	54	32	30	29	279	25	73	231
CA2	2902	3506	1386	1433	3768	1306	2317	4834
FZD3	284	221	186	180	747	260	140	400
INTS9	1250	686	456	537	1200	633	596	1451
RIPK2	769	1071	834	776	1538	494	719	1831
EYA1	69	11	18	16	280	36	10	278
NBN	2162	2324	1437	1879	3620	1638	1808	5226
TRPA1	6	1	4	4	12	8	7	40
CPQ	1859	1847	984	1664	3013	1841	1718	4201
DECR1	2308	1805	1508	1500	3497	1672	1107	4225
CALB1	5	3	5	14	20	5	2	12
IMPAD1	3588	4787	2306	2919	5803	3214	3212	9182
SFRP1	86	466	32	118	292	392	702	524
LAPTM4B	3577	3809	2371	3101	9893	4176	3573	11560
UBE2W	1393	1343	1106	1344	2676	1123	1148	2584
POP1	307	138	128	176	369	127	190	341
NIPAL2	1034	1088	661	973	1748	756	748	2105
IKBKB	2449	1939	1256	1951	3521	1473	1775	3792
PLAT	1989	4972	753	778	1300	1773	2259	5926
JPH1	493	834	690	717	1390	429	831	1190
DKK4	1	0	0	3	5	0	1	2
STK3	769	1107	613	964	1765	717	812	2020
GDAP1	327	273	176	256	390	212	253	560
RAB2A	4579	5260	2912	4069	9241	4374	3734	9011
EIF3E	10248	7798	4903	6332	13389	6353	5642	13216
EMC2	1303	1267	786	1262	2381	938	1039	2416
ESRP1	1881	1850	1410	1567	5131	1497	1996	2991
WISP1	97	76	80	58	65	63	61	463
NDRG1	18051	17294	8293	12224	26866	11392	15018	35338
ZC2HC1A	532	732	477	746	1777	492	685	1478
IL7	208	220	124	192	443	130	180	353
STMN2	18	15	8	8	6	5	3	29
ARMC1	1180	1040	714	1012	1986	851	924	2240
TRPS1	357	407	348	518	689	372	483	1258
SPAG1	409	348	257	385	1275	422	438	1234
CHRAC1	1429	1313	884	1025	2372	919	1167	2536
NCALD	1063	1283	454	1199	1877	1072	1119	3146
SNX16	242	554	183	357	718	247	357	921
GML	0	0	0	0	0	1	0	0
UBR5	3203	3572	2197	3122	4917	2101	3191	7534
GSDMD	3597	2289	1732	1916	4606	2077	1642	5863
TSTA3	2580	1306	1027	1028	2344	1481	875	3516
PYCRL	519	202	181	173	610	252	196	729
EEF1D	6261	3000	2338	2330	5362	3024	2695	6598
ANXA13	0	2	6	1	27	10	0	24
SQLE	2272	2093	1137	2290	3725	2705	1983	4298
SH2D4A	1513	1560	599	1080	2726	1089	1453	2181
INTS10	2050	1420	1034	1343	3242	1124	1557	3618
ERI1	867	633	506	610	1245	440	456	1295
SLC39A14	1196	1200	548	781	1208	998	962	3455
MTMR9	706	872	466	686	1203	499	653	1595
LEPROTL1	2186	1930	1441	2338	4128	1846	1861	5336
DCTN6	915	933	565	796	1803	807	707	1983
R3HCC1	1442	1016	610	746	1976	966	817	2036
GSR	3375	1925	1451	1689	3504	1793	1571	5025
TNFRSF10A	584	501	314	283	552	443	361	1218
UBXN8	390	304	188	277	581	315	274	575
PPP2CB	4279	5188	3019	4791	9066	3829	4491	12017
ERICH1	721	688	472	738	1183	526	660	1334
NEFM	8	4	2	21	12	0	7	29
TUSC3	880	911	679	1153	1934	912	1073	2427
ARHGEF10	1546	2789	812	2511	2815	2422	2376	5573
KLHDC4	1223	622	607	636	1626	546	775	1528
MCM4	1858	531	369	534	1086	580	556	1790
ADAM2	0	0	0	0	1	0	1	0
KCTD9	1041	1229	752	1200	2353	903	1103	2781
FGL1	9	8	3	27	6	5	3	22
ASAH1	23590	22546	15839	20001	43683	18043	17445	43861
BNIP3L	5395	6315	3922	5169	10546	4871	5424	10440
MAN2B1	8405	6899	5001	4250	8516	5634	3642	16210
KCNN4	659	33	186	173	189	178	109	552
TULP2	11	14	10	13	43	3	19	8
NUCB1	24449	17145	12782	11835	33634	19183	12545	42512
DHDH	106	28	87	57	269	76	47	131
GYS1	2590	1712	1082	1210	2600	1515	1492	3994
MAP4K1	2358	224	371	692	420	497	439	1433
CGB2	0	0	0	0	0	0	0	0
ECH1	7047	3133	2901	3206	8760	4121	2517	9604
HNRNPL	7389	4620	3972	4483	9260	4562	4456	11365
NFKBIB	1098	733	600	536	1577	660	608	1631
LHB	0	2	1	1	2	1	2	4
CGB	0	0	0	0	0	0	0	0
TUBB4A	75	48	9	6	20	24	8	52
SARS2	163	98	70	96	187	89	99	257
KCNA7	0	1	2	0	0	0	1	2
SNRNP70	4901	2960	2968	3623	7266	2449	2973	6674
CLPTM1	6803	4393	2575	2942	7568	4605	3607	10909
RELB	1817	692	591	552	955	514	433	2442
CLASRP	924	736	565	703	1370	363	691	1564
LIN7B	146	89	67	57	150	71	75	169
PPP1R37	1367	999	767	769	2142	891	887	2468
FCGRT	12996	11241	6830	5689	18339	8816	6377	22811
PIH1D1	1965	1174	879	867	2593	1111	974	2561
CKM	4	1	0	2	2	5	0	22
ARHGEF18	625	439	297	275	700	389	499	1128
PPP1R13L	1201	1414	636	804	2902	1046	1263	2570
PEX11G	204	129	116	77	384	121	77	452
ERCC2	1028	678	428	477	1062	687	512	1350
DOT1L	1719	1526	1124	1257	3729	850	1943	3647
PLEKHJ1	2225	969	895	854	2704	1036	824	2364
SLC17A7	11	41	10	10	24	27	24	45
RNASEH2A	654	224	192	217	481	341	212	627
KLC3	50	41	29	43	202	37	85	115
CD37	9834	2968	2344	2290	2437	2567	1450	7322
SF3A2	3025	1675	1111	1107	2864	1687	1451	4153
AMH	14	14	1	19	69	2	7	12
DKKL1	8	13	5	9	16	4	5	26
LYL1	1350	353	183	247	525	502	232	968
OAZ1	28695	16127	13398	12464	38532	18107	12693	39611
TRMT1	972	472	386	444	999	458	450	1258
STX10	1469	957	767	765	1968	1091	835	2293
RETN	844	539	246	163	967	494	139	1441
FCER2	4136	14	26	41	4	62	14	174
DMPK	893	1255	410	845	1879	1011	1017	2351
CLEC4M	105	44	6	295	9	33	0	52
RSPH6A	0	0	0	0	2	1	0	0
TBC1D17	2403	1791	1137	1670	3798	1665	1835	4040
IL4I1	861	71	400	233	176	192	126	554
TLE6	122	119	74	105	264	81	56	128
CCDC130	764	506	337	501	1070	367	471	1163
PTOV1	2687	2179	1508	1972	5198	2169	1980	4974
AES	19078	16834	8550	9824	28132	15057	10934	32875
NOVA2	627	1030	236	700	573	704	699	2196
SGTA	3228	2099	1354	1398	3852	1968	1750	5087
KIR3DX1	16	1	7	8	4	4	3	24
LILRB1	1159	714	706	682	1265	642	535	1837
MED25	2506	1359	1130	1083	3768	1405	1509	4820
LILRA1	114	163	49	239	89	143	148	298
SNAPC2	993	479	343	348	1223	652	403	1351
C19orf53	2893	1451	1102	1176	3179	1824	1028	3374
TIMM44	943	582	431	476	1398	547	642	1443
CCDC61	438	283	213	228	685	311	262	580
IL27RA	2227	675	596	720	1351	935	747	2711
ASF1B	652	66	89	100	119	144	70	250
TNNT1	94	56	99	41	310	77	38	559
VRK3	1969	978	770	984	2386	1004	876	2326
FAM32A	3506	2328	1642	1863	4876	2287	2148	5084
PPP6R1	6276	2701	1869	2334	4833	2722	2793	9173
C19orf44	304	203	195	202	593	150	269	520
MED26	450	404	582	362	788	160	272	855
OLFM2	442	618	127	177	258	621	392	1604
RASAL3	2209	517	513	890	590	666	554	1562
AKAP8	1220	1127	742	832	1954	758	1016	2301
EPHX3	165	52	96	70	429	87	99	291
ILVBL	2485	1571	1054	1102	3657	1662	1297	3887
ZNF419	235	216	161	286	381	165	230	431
SYDE1	731	1145	299	599	853	662	809	2764
CASP14	3	0	0	0	0	0	0	0
SLC1A6	2	0	0	0	3	1	0	2
AURKC	37	29	19	21	72	9	34	78
POP4	1199	774	573	649	1584	691	610	1666
CCNE1	121	15	29	41	34	27	20	79
URI1	2141	1942	1354	1732	3615	1610	1812	3782
PDCD5	879	735	531	814	1709	787	643	1417
ANKRD27	1561	1741	1106	1414	3524	1337	1669	2974
RPS16	29818	14812	11095	10800	30039	14980	11104	29933
TIMM50	1770	1115	800	892	2241	1121	1015	2721
LGALS13	0	0	0	0	0	0	0	0
FBL	4737	2139	1655	1622	3779	2232	1807	4420
DYRK1B	1236	741	527	648	1935	770	685	1882
CLC	87	9	29	21	15	30	16	54
CNTD2	1	5	5	2	30	4	3	9
GPI	9928	6244	3940	3746	10708	6063	4544	13624
AKT2	4967	2907	1937	2543	5996	2656	2973	7707
PLD3	27683	12544	17486	15108	34162	14352	12607	42998
PRX	2630	4452	1095	4075	3178	4395	4612	13029
PIAS4	941	599	469	437	952	590	677	1453
NUMBL	364	514	283	365	768	432	573	1480
EBI3	410	43	51	91	55	65	63	299
CCDC94	1066	610	452	448	1305	548	624	1380
SHD	14	4	0	2	2	0	1	9
TBCB	2425	1460	1010	1214	3386	1646	1244	3810
FSD1	20	2	2	10	3	12	5	11
POLR2I	717	384	266	232	1041	433	257	1010
OVOL3	3	1	0	1	7	0	2	4
CLIP3	906	718	326	440	511	667	524	1324
ZFR2	18	7	5	12	27	18	7	17
SLC1A5	3483	2884	2057	2035	3805	3490	2329	7425
PRKD2	3660	2362	1386	1511	3547	1735	1909	5347
TJP3	1450	542	749	561	2798	948	888	2262
APLP1	271	160	38	189	230	120	74	356
CACTIN	848	577	435	446	1123	525	541	1413
CCDC9	1035	1100	693	728	1368	777	897	2468
HNRNPUL1	12606	9993	6645	6902	14913	8509	9867	25299
FZR1	1952	1280	1063	1107	1966	987	1196	3469
BBC3	498	180	225	141	517	304	156	425
TGFB1	5919	4425	2371	2781	5321	4446	3065	12007
DENND3	4807	5524	2415	5503	11220	3016	6275	13019
ATP5SL	2135	1314	940	1219	2678	1499	1345	3145
CEACAM4	177	44	86	106	119	80	51	292
PLIN3	2804	1459	1260	1166	2972	1750	1168	4484
MYH14	9515	10336	8216	6679	24717	9137	11051	26282
MRPL4	2138	819	625	629	1873	872	673	2210
SIGLEC8	263	128	71	201	204	112	118	251
CD79A	9666	108	418	581	104	1427	206	1078
LIM2	0	0	0	4	3	8	0	4
ICAM4	0	0	0	0	0	0	0	0
RPS19	30232	13348	13697	10586	26928	16107	9917	28717
GLTSCR2	16783	10769	6758	5596	16853	8814	7910	20327
NKG7	1390	146	240	730	608	1174	623	1279
ICAM5	286	541	431	323	1743	282	510	1095
ETFB	2337	1147	1329	989	4336	1555	1278	2943
CD33	802	597	414	401	871	506	188	1390
CEACAM5	473	25	580	169	817	1169	172	953
CRX	0	0	0	0	0	0	0	1
BABAM1	1580	840	758	872	2115	1022	761	2038
TYK2	3311	2083	1589	2000	4119	1723	1941	5816
SULT2A1	0	0	0	0	1	0	0	0
CDC37	6726	5147	3117	3830	7530	4514	3982	12340
NAPA	4353	2977	2020	2268	4665	2792	2280	6094
RABAC1	3700	2410	1713	1697	5502	2954	1988	6172
ATP1A3	110	16	36	68	26	55	49	137
MEIS3	134	135	75	78	162	152	161	381
PTPRS	2251	2980	1057	2012	4042	2122	2396	4718
CNFN	25	2	6	26	23	8	7	19
ZNRF4	0	0	0	0	0	0	0	0
MEGF8	2288	2564	1242	1683	3443	1808	2078	5336
KDELR1	7359	4771	3657	3662	9870	5374	3734	10339
CYTH2	2522	2338	1710	1835	5287	1655	2163	4326
GRWD1	1938	1023	647	774	1857	1079	857	2774
GRIN2D	73	73	35	18	127	53	63	83
SYNGR4	2	0	0	0	0	1	0	4
CLEC11A	345	455	102	163	226	400	184	759
CCDC114	274	50	96	65	1365	165	38	966
CARD8	2135	1468	1127	2249	2575	1422	1249	3359
LIG1	1293	493	541	458	1118	506	602	1341
SIGLEC6	134	166	66	140	204	129	178	258
ZNF175	441	407	194	369	755	298	320	683
PLA2G4C	539	344	482	662	824	414	365	975
SIGLEC5	75	59	9	57	56	119	78	67
CABP5	0	0	1	5	0	1	0	1
HAS1	18	348	68	6	6	54	125	2953
RAB3D	1254	1076	518	923	1772	1200	887	2065
DBP	767	328	328	145	653	498	412	369
TMEM205	2537	1633	1272	1182	3209	1674	1187	3637
CAPS	4173	360	710	563	9694	1818	354	10803
FAM83E	1108	660	678	513	2021	694	764	1660
RASIP1	1550	2522	602	1404	1254	1537	1544	5063
THEG	3	0	1	1	1	0	0	1
FGF21	0	0	0	0	0	0	0	0
BCAT2	2346	1250	1083	1013	3112	1369	1149	2629
MIER2	1134	922	478	626	961	743	439	2449
PLEKHA4	999	837	934	649	1362	1211	1443	2041
PPP2R1A	12252	6713	5331	4904	12247	6946	5662	18131
TNPO2	2861	2479	1477	1980	4000	1858	2224	5756
WDR83OS	4255	2409	1960	1970	5793	2658	1971	5492
CACNG7	0	0	0	0	0	0	1	0
GCDH	1000	493	351	407	959	573	384	1010
LILRB5	439	232	428	646	605	331	457	877
KLF1	2	0	2	2	1	3	2	3
DNASE2	4342	2818	2298	2422	6820	3041	2125	7545
MAST1	15	6	8	6	13	8	10	19
LENG1	461	316	236	228	644	351	283	660
PRPF31	1787	1145	880	889	2248	1207	979	2692
TFPT	655	377	303	314	824	393	264	983
JAK3	2715	241	460	879	399	446	374	1390
RPL18A	14942	7291	4709	4729	11970	6750	4867	14276
SLC5A5	24	4	12	5	6	31	5	40
KCNN1	35	5	5	10	22	9	6	12
ARRDC2	1931	1801	1140	1967	2168	1043	1537	12154
RAB3A	144	124	61	26	164	90	148	127
PDE4C	495	284	439	568	805	386	634	711
ISYNA1	832	732	387	399	970	591	526	1745
ELL	1189	809	591	547	1059	618	766	2446
CRTC1	1361	977	534	654	1572	719	901	1762
COMP	41	131	105	23	15	914	56	1786
UPK1A	7	0	1	5	0	1	3	1
COPE	5352	2318	2112	2001	5326	2914	1970	7201
DDX49	1476	915	603	619	1483	923	757	2103
ETV2	51	24	12	11	38	31	21	53
ATP4A	10	1	0	0	0	1	0	0
ARMC6	1624	781	461	624	1289	815	686	1917
TMEM147	2286	1295	1085	1028	2930	1486	1107	3511
GAPDHS	1	0	0	0	0	0	0	0
MAG	18	8	6	32	43	18	65	125
TMEM59L	29	15	28	10	55	48	3	117
HAMP	54	9	37	27	6	10	0	23
USF2	5755	4392	2785	3163	5458	3184	2961	8675
LSR	5270	3178	2609	1885	6919	3425	2434	7054
KXD1	2645	1586	1179	1368	3039	1603	1414	3918
FKBP8	12817	8579	5988	5888	17491	8369	7304	20439
SUGP1	1069	726	541	558	1548	745	737	1624
HPN	2215	830	833	930	2050	1137	820	1734
ZNF14	408	227	142	323	640	265	241	505
SCN1B	329	345	100	181	236	376	237	629
PBX4	74	32	64	79	161	19	95	132
ERF	1503	2075	1095	1270	1650	976	1357	4624
GSK3A	2772	1801	1163	1288	2871	1667	1531	4192
ATP13A1	3447	2062	1365	1405	3864	2088	1598	4811
ZNF574	828	563	265	384	1111	536	462	1481
GRIK5	26	31	7	13	54	32	20	37
SIPA1L3	2784	2717	1682	2160	4467	1991	2212	5241
ZNF85	187	113	61	104	270	92	79	189
ETHE1	1487	851	615	584	1808	1059	512	2037
CADM4	481	381	323	259	1026	435	384	908
SMG9	1792	873	580	832	2411	941	963	2214
AVL9	1686	1585	1157	1237	2562	1006	1345	2923
RUNDC3B	22	108	7	8	87	27	105	166
CFAP69	96	75	79	115	565	77	122	373
GTPBP10	592	453	392	470	1259	426	475	1039
RASA4	20	35	17	32	67	19	45	92
CDK6	1269	2005	905	1674	3018	816	1165	3652
PMPCB	2042	1277	987	1305	2668	1242	1189	3173
DNAJC2	710	574	527	560	1194	398	513	1301
TFPI2	155	275	127	250	550	884	334	1244
BET1	869	577	353	617	1302	537	492	1007
NAMPT	3741	11334	6596	6674	6234	3176	4425	18719
TWISTNB	756	801	435	610	1284	549	674	1602
PIK3CG	992	618	427	601	509	725	546	1673
PON3	1385	729	577	753	1524	1062	641	1045
PON2	4518	5060	2712	5028	7769	3585	2972	7198
ITGB8	410	425	194	240	1671	465	252	1719
HBP1	2740	2185	1601	2266	4044	2053	2459	5057
DUS4L	189	139	99	113	297	102	125	321
SP4	514	494	379	534	683	356	528	1043
WDR91	1276	1139	894	942	2210	662	1212	2427
DNAH11	290	80	151	113	1694	120	129	1259
CBLL1	1073	1052	521	941	1554	788	879	2127
DLX5	21	12	1	12	6	6	4	40
MTPN	8076	7919	3894	6195	11150	6677	5808	16597
STEAP1B	27	12	9	19	3	11	7	22
PTN	320	1054	227	636	396	536	450	1472
MPP6	304	233	143	203	680	178	225	469
DFNA5	421	265	380	232	724	295	212	668
ATP6V0A4	144	121	7	65	219	226	15	66
ZC3HAV1	2972	2932	2200	2952	5390	2086	2568	5012
TTC26	356	250	177	209	1230	290	254	1029
OGDH	10072	7590	4195	5322	10673	7845	5732	17850
NPVF	0	0	0	0	0	0	0	0
ADAP1	552	286	255	250	907	359	276	908
TFEC	621	751	942	898	1282	556	488	2030
H2AFV	5883	5328	2737	4489	8777	3972	4419	10322
CAV2	7828	13805	8142	12901	46169	9454	15057	28172
CAV1	29284	45683	27626	40530	158411	33166	48700	89380
MET	4069	4504	3408	3229	10490	3873	5404	7198
RNF32	79	68	36	77	175	43	65	195
LMBR1	1441	1802	804	1051	2465	1197	1363	3624
WNT2	845	899	187	621	781	503	884	1579
HOXA1	49	24	7	14	14	21	9	51
DNAJB6	2885	2790	1699	2623	5109	2301	2307	5598
HOXA2	62	61	16	31	98	68	61	66
HOXA3	262	239	57	105	353	269	299	228
LFNG	1692	936	570	742	2165	1550	1040	2054
HOXA5	697	781	147	286	1037	848	800	638
HOXA6	26	40	14	11	51	26	54	46
BRAT1	2007	1240	851	861	2316	1172	847	2974
IQCE	1154	1159	610	885	2802	979	1088	2893
ANKRD7	3	3	2	3	11	1	0	3
VIPR2	22	26	6	8	43	19	24	74
TSPAN12	2526	3775	1600	3607	8029	2607	2821	6228
SSBP1	1659	1140	852	1007	2622	1186	907	2293
HOXA13	2	0	0	0	1	0	1	0
CPED1	934	2949	610	1412	2139	1308	1463	4115
EVX1	0	3	0	0	0	0	0	0
HIBADH	1536	1138	772	993	2688	1059	971	2442
TAX1BP1	5784	5257	3924	5276	11180	4836	4363	12002
CPVL	2621	2108	2334	2607	3193	2202	1699	6474
CHN2	360	440	191	302	471	323	294	729
GRB10	1125	2241	703	969	1521	929	1277	3726
ABHD11	779	491	410	370	1278	476	430	1387
COBL	2320	2780	1327	1655	6813	1948	3025	5248
FKBP14	416	583	264	392	787	385	456	1064
PLEKHA8	367	332	265	358	619	267	291	654
STX1A	85	40	66	68	133	41	51	124
NOD1	1287	1303	997	981	3037	661	1268	2755
GARS	3240	2141	1618	2112	3610	2005	1744	5390
CRHR2	57	12	7	10	14	13	28	36
EPHB6	694	597	247	364	636	455	420	1402
FAM188B	179	164	39	97	236	60	125	270
GHRHR	1	2	0	7	4	3	3	4
CASP2	1800	985	812	1019	2021	913	1252	2585
CHCHD2	6342	3772	2706	3221	7881	3821	2687	8376
CCL24	1467	76	36	43	47	789	33	442
HSPB1	10742	8767	6657	4766	16414	9310	5998	16823
NPTX2	60	36	14	34	46	17	19	58
PDAP1	3573	2726	1738	2039	5033	2630	2401	5789
BUD31	1529	908	764	898	2387	896	805	2074
PTCD1	228	135	129	109	376	147	191	453
CYP3A5	261	347	49	385	265	151	292	781
ZKSCAN1	2002	2732	1173	2358	4743	1877	2521	4501
EIF3B	6679	3938	2927	3183	6882	3821	3277	9318
SNX8	2834	1342	1000	1117	1852	1331	1161	3165
NUDT1	523	248	215	192	437	279	168	502
PTPRZ1	65	180	11	52	125	58	6	261
TAF6	1390	942	597	685	1636	971	997	2511
WASL	2231	2960	1763	2169	5314	2286	3010	5174
HYAL4	0	0	0	1	4	0	9	1
SPAM1	0	0	0	0	0	0	0	0
AIMP2	555	316	231	198	615	332	293	994
TFR2	45	12	10	12	21	16	14	29
FSCN3	3	3	1	6	23	2	5	5
MOSPD3	750	446	348	341	1109	477	364	1106
PAX4	0	0	0	0	0	0	0	0
PCOLCE	2427	2642	831	1152	1715	2056	1827	5026
FBXO24	27	18	8	21	34	16	4	38
PPP1R17	9	7	1	12	9	8	1	5
RBM28	882	709	520	711	1413	564	712	1449
USP42	612	637	371	581	1076	394	557	1366
IMPDH1	2806	1997	1477	1258	4251	2132	1568	5480
AGFG2	1456	1134	669	771	1947	994	1049	2959
LSM5	1015	611	461	524	1513	601	519	1103
SERPINE1	816	6675	2439	6100	882	818	2461	23590
AP1S1	1304	727	617	674	1875	877	590	1735
MOGAT3	1	0	0	0	0	0	1	0
C1GALT1	1401	1300	734	1065	2006	1050	1101	1900
PLOD3	2927	2363	1495	1586	3949	2547	1919	6721
RPA3	694	356	314	411	1229	387	361	832
ZNHIT1	2527	1370	1279	1223	3922	1656	1118	3280
CLDN15	270	194	94	244	495	116	186	617
NOBOX	0	0	0	0	0	0	0	0
GLCCI1	1865	1704	1368	1916	3894	1052	1642	1954
MYL10	1	0	1	0	1	0	0	0
PHF14	1064	1202	811	1053	1963	843	1056	1957
NRF1	947	677	422	547	1269	588	656	1563
TMEM106B	1857	2413	1472	1897	4434	1853	1989	4267
EZH2	474	92	129	138	188	85	91	277
CEP41	435	359	165	310	765	315	246	532
ZNF862	605	491	286	566	1099	328	584	932
SFRP4	321	1120	492	428	590	1304	2631	2124
MEST	1244	1079	403	1593	994	834	790	2330
MEOX2	520	499	199	559	781	476	496	873
ANKMY2	726	712	367	643	1291	568	620	1441
ACTR3C	114	113	95	150	215	85	92	178
POU6F2	2	10	1	40	1	8	0	27
TSPAN13	12741	14195	7631	11764	42332	8998	11855	23824
RARRES2	5926	6501	1407	3409	9130	4587	3614	9867
AGR2	3673	1596	3062	2237	8692	2418	1410	7347
AHR	6336	9266	6258	9203	15656	5504	8177	16083
CHCHD3	1887	1232	828	1118	2122	1164	1041	2548
GIMAP2	1008	571	441	940	968	719	411	1492
TMEM176B	6292	1855	3760	3055	1899	3248	2106	6607
GLI3	681	947	348	603	724	580	681	1443
PSMA2	511	338	379	480	1194	438	321	830
MRPL32	953	794	539	761	1649	639	605	1843
COA1	1431	902	659	897	2177	711	764	1940
BLVRA	2526	1895	1588	1581	4850	2262	1486	4421
URGCP	1729	1481	797	984	2807	1206	1263	2828
TMEM248	6509	5883	3182	4430	9826	4944	5108	12315
RHEB	2073	1960	1265	1550	3712	1675	1433	4057
PRKAG2	1139	1003	717	785	2062	893	1052	1793
AEBP1	10564	32593	4212	7922	9114	11768	12920	30496
POLD2	2762	1470	1033	1024	3431	1656	1312	3553
MYL7	1	0	0	0	1	0	0	0
GCK	6	7	0	2	27	15	7	33
BCL7B	3032	2453	1385	1605	4396	1833	1737	5025
YKT6	3392	2331	1627	2030	4480	2215	1983	5293
TBL2	1689	1094	741	998	2653	1255	1017	2639
GALNTL5	0	0	0	0	0	0	0	1
CLIP2	1543	1459	674	886	1201	1165	1011	2809
EIF4H	8911	7585	4676	5735	11229	6243	6283	16458
LIMK1	3402	1587	1511	1161	2140	1896	1014	4394
SPATA6L	66	119	107	170	447	53	114	284
SLC1A1	3019	4567	1126	3197	7879	2106	3316	5385
LHX2	9	2	2	0	0	2	0	2
FKTN	561	526	382	503	1031	371	474	1058
FSD1L	145	163	102	184	718	159	143	553
CNTNAP3	27	45	23	27	129	27	70	134
SPIN1	2812	3662	2017	2963	5870	2604	3446	7058
NMRK1	824	789	371	903	2297	711	801	1603
TMEM245	5178	7654	4293	6012	12683	5771	7602	15505
PRUNE2	383	503	97	231	819	791	305	1673
MEGF9	4267	4439	2579	3713	8377	3529	4171	10881
TRIM14	2924	2228	1588	1802	3989	2012	1545	5389
CORO2A	2064	1576	1053	965	3146	1452	1194	4021
TGFBR1	1921	2348	1715	2173	2918	1980	1911	5952
SEC61B	3035	1703	1414	1428	3427	1902	1257	3505
C5	1530	2101	407	1192	1758	876	394	2222
OGN	247	1106	180	692	757	884	1017	2030
ASPN	289	949	505	1149	521	864	473	3320
ECM2	609	1553	404	1197	1186	953	1498	3480
TLE4	1399	1184	699	1096	1853	998	988	3395
LHX6	380	506	144	252	80	229	159	583
PTGR1	968	567	589	819	1619	767	543	1736
SUSD1	1242	722	529	873	1145	957	783	2075
AMBP	52	32	17	27	74	32	24	26
AKNA	7179	2127	1993	3307	3422	2114	2832	8849
TNFSF8	318	114	128	255	79	65	157	789
DNM1	306	224	169	208	208	227	324	598
ENG	14416	21778	5489	10752	10081	17542	9429	52624
AK1	1837	1114	1042	839	3641	1506	1465	2024
CDC37L1	647	894	538	858	1368	515	707	1636
RLN2	25	12	7	15	47	6	3	14
RLN1	3	6	6	5	23	4	3	31
PLGRKT	683	368	349	395	993	379	329	760
TBC1D13	2047	1459	887	1247	2810	1376	1395	3109
RIC1	1194	1365	821	1220	1468	847	1294	2971
DOCK8	6573	5149	3551	3721	5492	3492	3182	11519
KANK1	2243	2773	959	1899	3116	1900	1976	4126
ELAVL2	11	4	1	2	3	2	3	2
NCS1	440	377	204	284	579	473	297	1135
TESK1	1654	1166	673	830	1778	951	953	2734
KCNT1	6	19	3	6	5	8	8	45
CA9	3	9	7	0	8	2	2	38
FUBP3	1784	2300	1052	1559	2956	1461	1876	4341
TYRP1	46	304	75	153	180	92	273	387
CREB3	2017	1404	803	1135	2811	1384	1115	3172
RGP1	2217	2246	1267	1680	3087	1659	1976	4291
MPDZ	904	2052	549	1540	2450	1175	1396	3621
LHX3	0	0	0	0	2	0	0	0
DDX58	1255	1255	744	1210	2766	1003	930	2157
EDF1	7919	4846	3652	3533	9648	5017	3812	9678
PIP5K1B	1220	1292	793	985	2706	1160	1531	2220
GLIS3	639	935	294	589	1216	394	476	2207
BAG1	3368	2602	2018	2366	8283	2854	2626	6462
RAPGEF1	8041	6642	3979	5232	6893	4560	4812	16848
NPDC1	2323	2276	626	1501	1395	2076	1153	5234
APBA1	188	260	142	159	337	155	202	503
SETX	4671	4930	2659	4276	6265	3242	3930	10230
SH3GL2	133	217	39	75	609	72	78	343
PTGDS	16496	19289	4435	7152	6902	10375	6321	14999
ABCA2	1972	2107	918	1415	2004	1428	1576	5180
SHB	696	563	336	337	1085	457	470	1142
UBE2R2	3202	2655	1748	2170	4479	2356	2023	5968
ABHD17B	630	545	362	484	1134	417	542	1350
