Symbol	TCGA-44-2657-01	TCGA-50-5939-01	TCGA-55-6979-01	TCGA-55-6970-01	TCGA-55-6984-01	TCGA-44-6777-01	TCGA-44-6146-01	TCGA-44-3396-01
PDS5A	4768	6168	3817	12119	3114	6247	7601	11129
TMEM156	445	258	699	213	50	363	39	1142
LIAS	378	269	255	770	178	240	255	616
CPXM2	1092	863	207	338	61	4109	438	2222
TMEM54	2471	1227	1484	1554	4998	1608	322	10017
ZSCAN20	106	115	63	245	106	172	269	214
CSMD2	37	145	56	110	31	365	84	669
HPCA	24	3	23	5	8	16	17	71
LRIF1	561	1808	1210	1007	413	1130	624	1758
ADORA3	625	179	571	811	30	2207	70	835
CLCC1	845	789	692	2313	731	1538	1037	2085
GPSM2	585	607	944	1063	482	1130	1483	1750
GTDC1	698	670	474	1609	577	817	836	1706
CXCR4	4624	2986	4314	7849	2480	7559	1169	17988
ZRANB3	175	136	131	799	110	97	351	353
ACVR2A	718	299	413	815	462	545	1730	1299
POLK	718	722	649	1781	525	1288	1812	2301
SV2C	8	1	31	12	6	9	14	18
FLT3	127	30	56	129	25	97	51	189
RPL21	8647	5366	4345	15692	5516	7543	2548	16331
MTIF3	928	551	726	2105	1126	957	467	2023
GTF3A	4063	2193	2784	5999	1965	3345	1372	11304
RASL11A	832	131	217	194	102	406	26	343
UBL3	3594	1582	1646	5232	1757	4065	10272	5191
FYTTD1	2226	2847	2134	4954	1713	3201	2501	9301
MTERF4	1399	655	784	2285	596	667	1036	2124
XPNPEP2	44	67	20	43	29	82	3	146
SASH3	3874	817	1926	1930	474	2531	168	3832
OCRL	1133	1627	1154	6040	1070	2173	1492	4713
PAEP	2	60	646	751	9	8	0	2102
OBP2A	0	1	2	2	0	0	1	46
MRPS2	882	1343	1121	2295	1075	868	83	3368
FMOD	2584	2571	2041	4089	1185	7006	1802	12416
MYOG	0	0	1	0	0	0	0	0
LAX1	1081	392	434	967	139	433	135	1640
PLG	1	0	0	4	0	0	5	1
KIAA1191	4344	3718	2647	11734	3250	5149	1678	9927
COPA	8076	9597	10307	34866	9828	19427	6224	20626
CD244	218	30	102	146	35	70	31	137
LY9	901	192	270	568	110	284	87	890
HS3ST2	593	195	355	1090	62	725	42	905
RBBP6	1931	1924	1663	4087	1517	1852	3029	3892
ZC3H7A	2169	1460	1460	3118	932	1622	2497	3550
PRM2	0	0	0	0	0	0	0	0
SERAC1	395	270	412	681	337	317	863	1046
ANXA11	6917	9454	7304	22032	16332	13575	5509	22577
LDB3	90	43	23	45	16	54	87	43
OPN4	5	0	0	1	0	12	2	0
FAM35A	650	961	658	4000	682	1101	1524	2327
FAM213A	1398	3275	1835	10058	2181	2456	461	4020
ZNF205	489	560	412	797	461	436	30	1123
NAA60	1217	1009	960	1263	856	919	375	3021
RPL5	22266	27375	21351	65152	24174	28966	4959	56146
ODF2L	782	1324	2517	1862	694	840	1360	4341
PTGFR	70	50	35	76	22	89	73	112
TRMT13	404	280	468	597	303	279	1074	1489
LRRC39	22	7	47	33	20	9	113	58
RWDD3	164	145	173	186	106	120	239	463
ZNF644	1310	1656	1726	3504	1094	1833	5433	3725
CCDC18	116	102	268	315	81	109	565	450
RPAP2	516	691	592	1673	591	700	2030	1334
PQLC1	1498	1466	1540	2309	1351	1985	212	7107
BBS9	628	388	926	765	229	1117	744	2245
PMS2	399	253	337	571	281	405	248	1937
ZMIZ2	4839	3370	10192	4973	4617	3422	883	21573
OCM	7	1	2	2	0	3	3	11
7-Sep	6369	3384	8007	7914	2964	8158	5657	22964
EEPD1	271	203	603	470	1021	559	351	661
KLHL7	1256	509	1896	2417	462	1127	525	3785
HERPUD2	1629	1059	2056	2281	1070	1574	1340	6524
CBX3	4731	3985	11105	13696	5086	5899	3152	24470
HNRNPA2B1	18113	14559	30827	44565	20250	19354	16504	65363
WIPF3	201	456	118	125	78	119	393	78
NXPH1	1	0	13	2	1	1	1	1
NPY	9	0	13	0	0	1	1	0
FAM126A	1326	901	2215	2217	181	2908	1645	5773
HOXA7	37	5	20	7	5	27	7	53
INHBA	782	1806	2102	1992	625	6399	3070	10569
FKBP9	4030	5013	6177	5664	3376	5688	2492	16717
NT5C3A	979	621	1542	1598	1322	743	1551	3097
ARL4A	1065	740	1080	1074	692	1234	676	2839
CCZ1	177	171	770	190	191	350	244	1715
POLM	991	800	972	1211	1022	527	364	2845
RAMP3	744	250	536	1085	171	260	81	992
FTSJ2	1370	767	1847	1172	662	1361	258	4903
TWIST1	36	20	152	19	25	145	5	1220
SMU1	2021	1566	2278	3818	1707	2318	1679	6265
GLIPR2	1923	916	2049	1486	348	2714	223	4239
SLC25A51	267	292	472	785	92	384	306	955
CLTA	2643	2464	4793	7278	3713	4003	970	12359
RECK	390	368	356	529	95	1326	534	1569
SPINK4	0	0	1	17	36	0	5968	2
OR2S2	0	0	0	0	0	0	0	0
TAF1L	1	0	2	11	2	1	7	1
ACO1	1840	2529	4403	7500	1872	3300	1843	7779
KIAA1045	34	44	14	17	4	7	6	44
DNAI1	85	33	2	7	109	6	15	48
DCAF10	764	1088	1378	3736	622	1483	1971	2875
CNTFR	33	12	21	34	1	11	2	5
KIAA1549	442	1255	398	1927	1069	338	1342	1369
TRIM24	1887	990	1841	3282	663	2921	1339	3258
C7orf49	1022	1320	1251	1487	922	1237	442	4549
CALD1	5794	6454	9532	10325	2798	22175	14825	38825
AKR1D1	4	3	10	2	1	3	3	64
NUDT10	10	5	13	4	1	27	7	12
SFTPA1	70745	47367	37370	186848	8117	1056467	24070	20546
NEUROG3	1	1	2	0	0	6	2	2
PLAU	2499	8830	11670	2455	2967	7890	790	46948
SRGN	7685	4836	8325	9379	1302	11824	1201	31351
CHST3	599	2273	477	796	402	1752	180	1211
BICC1	520	783	1139	627	207	2056	831	3385
CISD1	558	660	894	2247	455	774	337	1410
EGR2	680	581	475	831	229	1541	171	2413
ECD	941	973	780	3906	774	1058	865	2703
P4HA1	2690	9647	1554	7902	3079	16956	1801	5487
SLC25A16	791	540	730	3941	452	584	1608	2147
ZWINT	596	621	1201	3108	776	521	73	2160
VPS26A	1775	2325	1766	8802	1880	2701	2427	5739
RBM19	875	1243	826	1403	481	1033	647	2893
CIT	1703	1449	2093	4989	295	814	290	2038
IFT81	287	595	367	897	176	315	530	1877
ACADS	802	471	608	2415	466	810	76	1431
HVCN1	966	277	511	438	181	934	82	706
DDX54	1643	4089	1824	5169	1586	2514	221	6203
MED13L	2195	3523	1829	10333	1178	4603	7804	6501
CDKN2C	1069	341	450	484	566	851	93	1531
RNF11	4547	3074	2594	5900	2296	4649	3983	9781
RASSF8	3229	621	587	909	481	1894	1184	2106
BHLHE41	1573	850	922	827	869	3045	385	2681
SSPN	1495	680	539	505	205	2006	759	2043
ITPR2	4318	1116	1469	3239	431	5665	3340	3216
CCDC91	1274	834	619	2275	1010	1055	1894	1641
NECAB1	89	73	73	270	66	64	509	119
WWP1	1652	1831	1310	7917	2182	2516	5177	4596
ACOT9	1107	1305	1899	2269	1161	1530	890	5277
PRDX4	5582	3974	2873	5861	3468	5735	473	13806
DDX39A	2841	1122	1954	2946	1385	1735	122	6225
PKN1	6187	5292	4451	8311	3201	8880	341	21529
C19orf43	2196	1686	2442	4645	3042	2618	285	8679
CD97	6919	5746	4298	6802	6656	6991	433	14046
WDR83	264	96	181	303	177	214	25	902
GIPC1	5751	2071	4167	4928	8025	2935	399	18184
ACTRT1	0	0	0	0	0	0	3	0
CCDC70	0	0	0	0	0	0	1	0
SPRYD7	379	365	326	1323	419	503	450	1193
EBPL	640	930	378	2507	600	678	261	2856
ATP7B	131	176	251	354	277	177	676	522
ZC3H13	2178	1800	1963	6888	2003	3459	3006	6415
NLN	619	1422	1417	3220	1162	1744	573	3735
CENPK	148	177	338	315	200	123	120	1479
OPTN	2228	4044	3002	4920	2509	3694	2600	15847
ITIH5	1562	503	283	607	164	2253	1277	537
ATF1	805	693	500	2817	334	1109	905	1665
TSFM	3906	474	611	1231	337	640	265	2250
NEUROD4	0	0	0	0	0	0	4	0
ARHGAP9	1669	329	1137	747	361	995	129	2802
NCKAP1L	3400	2027	3941	4635	501	8248	660	6739
MMP19	479	802	646	1201	142	1222	411	4845
PFDN5	10233	8088	5217	9702	3429	8091	1155	23337
SPATS2	1308	924	802	3127	550	1286	1009	3715
ORMDL2	891	1064	746	1713	921	1556	393	2997
NR4A1	2259	4198	906	8680	2493	1201	599	9762
PDE1B	155	141	174	180	44	444	32	359
HOXC13	66	3	0	276	0	0	0	2
CDK2	755	1009	1000	1438	1159	777	516	4363
LRP1	12077	32426	13405	24305	12419	65860	9212	34563
HOXC11	61	0	0	85	0	0	2	0
ATG101	975	1205	705	1140	510	1015	107	3398
NFE2	194	29	53	105	45	413	6	234
HOXC12	16	0	0	0	0	1	0	0
IKZF4	414	336	480	813	423	692	299	1740
SMUG1	831	792	648	1310	476	657	483	4550
TUBA1B	8660	6034	8058	12044	3560	15059	574	29868
METTL21B	2624	197	475	742	131	641	215	2036
KBTBD4	410	335	250	490	239	354	133	750
SARDH	439	300	219	168	53	404	41	361
DBH	50	22	33	46	7	17	21	54
ATPAF1	1885	1442	1145	3147	762	1688	1002	3793
STIL	482	555	619	820	417	254	323	1701
HJURP	400	468	749	1284	383	194	49	1315
IL13RA2	194	51	27	66	30	60	22	29
COL10A1	1870	648	2805	1785	557	7726	1592	9266
AMD1	3236	3531	3111	8631	2226	2567	3770	9221
NDUFAF4	367	252	331	1106	198	295	145	915
USP45	368	280	302	565	265	202	2253	1220
PLP1	6	1	1	4	1	3	36	2
SERPINA7	0	0	0	4	0	0	2	0
MORF4L2	6382	7789	5901	13885	6246	6974	4134	17898
H2BFWT	0	0	0	0	0	0	1	0
RAB9B	64	16	26	31	11	71	112	65
NRK	144	9	228	131	16	870	64	3262
FAM199X	1701	1874	1601	3201	1505	2084	4590	4616
ESX1	0	0	0	0	0	1	0	0
MAGEA9B	0	0	0	0	0	0	0	0
ATXN3L	0	0	0	0	0	0	0	0
RAB9A	1021	798	910	1620	724	918	572	2509
METTL8	638	614	490	1849	437	439	618	1146
TTC21B	742	601	435	2191	358	648	1437	1235
NMI	1162	866	1543	2532	894	966	573	3076
TNFAIP6	140	144	532	195	162	329	91	2436
ACVR1C	35	20	9	69	10	164	44	84
BAZ2B	1344	1012	1061	4561	828	1199	8800	3388
SLC36A1	750	783	809	1027	298	2057	441	1963
LPGAT1	1668	4319	2724	20672	5243	6445	4630	6603
BATF3	112	62	120	267	29	519	65	477
G0S2	407	3284	715	529	567	1288	72	3266
KCNJ2	465	240	351	756	320	749	126	707
RAP2C	1531	1324	1610	3054	857	1869	2108	4663
EXOSC9	767	768	826	1392	600	686	498	2715
PLA2G12A	1319	1573	846	2961	863	1415	1594	2591
B9D2	258	188	156	402	262	164	38	389
ADCK4	1196	552	1764	2813	866	879	245	3487
PFKFB2	1535	873	1007	4617	2738	1642	1823	2154
C4BPA	27306	1371	3949	12968	3810	9165	1317	945
C4BPB	787	11	268	18	444	629	481	641
RAB38	417	219	750	267	79	866	275	2311
GPR83	18	1	18	6	0	8	5	1
AGO2	1310	2871	1147	4547	1684	2180	7122	4267
MXD4	3432	2959	2369	4352	1630	3052	445	8347
CKS2	581	497	1319	1902	603	373	83	3690
DAW1	41	23	58	12	68	106	4	282
ACSL3	2361	5891	2920	12801	3043	3661	5237	7917
CHPF	5718	6484	3362	15303	7335	6382	260	27346
DNPEP	2720	2090	2209	4774	1845	1829	349	7265
INHA	13	2017	6	16302	23	2	24	101
MOGAT1	1	0	0	2	35	3	5	0
OBSL1	2491	4572	1270	17928	1418	758	534	7974
FAM124B	44	49	45	103	49	106	57	156
SLC12A4	2218	1553	1303	2560	986	2341	775	3654
ENKD1	362	206	263	434	539	231	85	1643
MC3R	0	0	0	0	0	0	0	0
GCNT7	3	2	7	10	6	4	269	17
CTCFL	2	2	227	2	0	0	5	0
FAM210B	3301	1878	1887	10577	1858	2327	2849	6637
PI3	18	330	71	182	2373	21	2	1759
FAM209A	4	4	9	1	2	1	2	13
SNX21	669	595	778	871	360	1301	178	3166
SLPI	39525	5162	2447	18744	11968	13670	1934	2435
WFDC3	206	13	42	62	198	64	44	541
TTPAL	966	1537	861	1829	668	778	955	2640
PREX1	3064	1856	3425	5308	895	5132	725	7960
KCNS1	74	8	36	42	116	15	14	27
SLC12A5	36	25	96	31	5	132	18	66
ARHGAP40	383	5	1062	1045	61	58	241	758
SDC4	29419	20888	18281	19852	20137	21666	7452	54671
NCOA3	3453	2872	2741	8323	1902	3696	5748	6295
PIGT	8758	9675	3824	15031	5566	7217	1252	20683
SEMG2	0	0	0	0	0	0	2	0
MATN4	14	5	6	8	1	7	0	2
NCOA5	1727	1586	1512	3732	1180	1703	506	3547
VAPB	1735	2696	1599	4581	2166	2115	2604	4820
PARD6B	402	357	333	1079	709	568	3811	317
ATP5E	6236	4802	6044	12825	6056	7554	1454	21456
CHD6	2168	1520	1684	4532	862	1894	3425	4337
PLCG1	2933	1363	2744	4859	947	2599	1252	7830
TOX2	487	281	589	547	113	251	39	588
SRSF6	7208	4222	4463	13402	4750	3787	7483	15884
GDAP1L1	0	0	4	4	0	0	40	2
GTSF1L	2	2	7	4	0	2	0	10
ARFGEF2	2530	3306	1932	9727	2087	2840	6261	5857
ZNFX1	3099	4205	4084	8394	3810	5877	2740	7772
ZNF831	340	60	184	276	44	113	81	392
EDN3	31	0	0	0	6	0	49	0
CSE1L	2355	4112	2729	11968	1960	3347	1220	7435
TMEM189-UBE2V1	0	0	0	1	3	0	0	1
RAB22A	1809	2021	1889	4031	2780	2301	6453	5747
PTGIS	1332	1352	1189	1055	1998	5035	1227	6211
STAU1	4985	5521	5252	13856	5106	6802	3748	14644
CDH26	391	45	315	404	58	27	89	292
SNAI1	107	690	296	201	196	270	32	1011
MOCS3	486	415	473	1073	363	371	191	1522
STX16	2486	1577	2083	3666	1895	1330	3346	7352
PMEPA1	2703	6862	3928	4958	11455	4855	7475	9142
RNF114	3874	2551	3205	5592	1699	2189	1394	7068
ANKRD60	0	0	0	0	0	0	0	0
DDX27	2256	1964	2438	4839	1784	1839	557	6990
RBPJL	0	0	2	2	2	0	2	2
SEMG1	0	0	0	0	3	0	1	2
C20orf85	372	21	4	27	336	0	27	102
BCAS4	886	172	368	289	185	425	223	882
KCNK15	175	39	12	329	48	67	17	133
TP53TG5	23	40	17	38	31	22	105	55
PCK1	2	3	0	2089	130	1	8	0
ZBP1	918	166	481	404	89	193	46	1570
NEURL2	20	17	35	24	10	11	10	119
MAGEA10	0	0	0	1	0	1	2	2
MTRR	2223	1149	2336	5281	1030	3006	1642	1744
FASTKD3	689	266	566	1189	171	504	278	715
PEPD	3306	1368	2614	4601	941	3102	291	4275
CHST8	36	2	5	55	0	33	1	11
IQSEC2	830	688	723	808	481	1250	226	2307
XG	7	4	4	21	5	37	24	15
STAMBP	1687	1835	1546	3120	1221	1535	1169	5609
NAGK	2952	1385	3659	4518	1124	2803	967	8658
MCEE	445	173	318	1048	204	278	279	718
PAIP2B	675	292	340	951	74	488	156	1027
SNRNP27	960	952	897	2369	618	1224	922	2816
MPHOSPH10	1225	1003	1463	3122	1134	1212	682	3071
IL17C	1	9	5	7	54	2	0	594
ATP8A1	3286	725	788	4726	341	3411	5096	1366
USP22	4653	9469	4237	11200	4758	10738	3522	15240
POF1B	564	90	542	1670	4159	112	6311	99
HIF3A	882	57	88	193	36	102	254	55
ZNF576	617	239	749	535	346	348	141	1232
IRGC	0	0	0	0	0	0	1	0
ZNF45	475	360	915	735	281	478	432	1451
LYPD3	318	1049	931	2065	515	239	33	888
PSG8	0	0	0	0	0	0	4	0
CEACAM8	4	3	4	14	2	23	5	7
NDP	15	0	44	5	62	106	6	51
USP9X	4310	5724	4648	11781	4492	9641	11012	14820
CRISP2	4	2	0	2	6	0	10	28
F13A1	5136	2980	616	3559	150	36513	1173	20144
GRM4	20	22	28	3	3	3	3	11
TRERF1	655	210	481	968	203	766	744	927
PACSIN1	187	21	40	208	15	300	8	172
BTN2A2	1500	563	1112	1050	246	898	284	2763
SIRT5	647	363	461	762	392	384	371	1022
MRS2	1444	1363	1117	5621	772	1388	1064	3946
WRNIP1	1664	2067	1437	4433	1988	1546	674	4996
RRP36	1437	774	1245	4069	952	1373	436	5618
BTN1A1	43	9	6	16	4	9	7	18
SNRPC	2761	1798	1957	5422	1701	2225	208	7106
SLC17A3	3	2	0	4	0	5	22	1
SLC17A1	0	2	0	3	0	2	7	0
SERPINB6	3467	5576	3198	8053	8806	4916	2234	10019
XPO5	1689	1333	1785	6962	1296	2244	1136	5897
ABCC10	1096	461	1132	3356	1145	1212	386	3235
HIST1H1D	4	1	23	29	4	0	98	93
PEX6	872	413	805	3693	706	1464	268	4038
NQO2	865	1630	759	1356	956	937	689	1301
OARD1	1041	526	775	3069	680	650	830	1636
AARS2	848	312	600	1759	533	807	188	1826
HIST1H1A	0	0	1	0	0	0	12	0
ZNF391	402	199	233	74	110	230	158	525
RPS10	7146	4704	2973	16703	4732	5553	449	12845
MOCS1	871	202	285	576	154	699	278	1007
HIST1H2BJ	47	4	68	34	62	13	98	682
MED20	1094	355	687	2563	469	603	451	1317
OR2B6	3	2	2	14	3	0	20	25
TBCC	1219	335	705	1866	654	634	182	1884
SPDEF	534	1501	1199	11409	1185	734	124	1626
TCP11	19	6	93	2	3	391	11	4
MAD2L1BP	833	453	650	1820	734	756	221	2442
APOBEC2	7	2	30	21	4	30	35	8
KLHDC3	3475	1446	2552	6036	1649	2944	425	8354
GNMT	46	7	7	36	3	13	8	39
DNAH8	46	15	11	27	6	6	31	27
TREM1	410	1165	952	4490	250	4936	58	4361
MEA1	2009	894	1906	3561	1310	2357	240	7038
KLHL31	20	20	52	108	14	10	79	114
COL21A1	637	63	891	152	46	869	286	451
CDKN1A	2403	5448	3526	10656	4680	4781	1835	15642
SOX4	5198	3563	11082	21794	6212	3984	3794	20747
GLO1	5598	4435	3574	6467	2464	7931	1837	11052
CPNE5	2069	619	607	659	229	618	44	2386
KCNK17	44	20	52	148	33	31	84	100
RREB1	1791	3331	1875	12839	3026	3256	4426	5707
SSR1	6950	8847	5838	40702	6145	12628	10742	18139
RIOK1	667	1153	688	3039	739	769	411	2949
NRN1	542	120	169	276	101	390	64	292
SLC35B3	940	598	871	2453	1072	1190	1645	2459
RPP40	155	176	159	902	105	174	28	725
ATXN1	2063	1564	1799	2846	1494	3709	6627	5540
NUP153	2015	3002	1526	7456	1211	2581	2515	5814
DEK	4261	5758	5431	14229	3256	5677	5318	14494
EEF1E1	265	304	260	1232	415	243	199	636
CRISP1	0	0	0	0	0	0	0	0
RUNX2	516	332	914	455	134	1315	972	5444
OPN5	0	0	0	0	0	0	4	3
GCM2	1	0	3	0	0	1	19	0
LRRFIP1	4379	6613	4027	13974	10046	6761	11310	10573
RAB17	1625	946	904	1417	716	219	241	2160
CXCL6	183	4	958	16	251	3	91	13996
EREG	38	64	103	140	140	111	80	292
TRIM51	1	0	2	0	0	1	1	0
MYRF	542	1689	205	1094	11798	362	6840	513
SCGB1D2	0	0	0	0	0	0	0	0
SCGB2A1	28	7	21	19	81	14	240	8
AHNAK	14051	42880	10614	38777	27148	55379	84839	46499
EMC3	1961	1498	1627	3798	1853	2493	955	6965
SSUH2	5	0	7	4	8	1	17	9
WNT1	20	0	6	5	2	4	0	11
SH3TC1	984	1088	1111	1855	1264	1443	275	2887
CNOT1	5833	6350	3394	15665	4605	7808	7685	14861
LRRC29	128	82	56	79	65	109	22	353
BBS2	1353	1514	641	1918	433	952	974	2669
MT1G	633	66	98	141	8	77	27	407
MT2A	2834	24867	3029	2822	640	3178	234	35678
C16orf70	798	529	590	1263	429	810	355	2037
GOT2	2554	3138	1647	5341	2599	2731	942	9350
DOK4	1834	757	582	2069	3671	1574	1191	2089
PIWIL1	6	3	2	5	8	4	141	3
GPR18	304	26	67	41	23	49	618	61
CLYBL	277	217	117	566	229	200	185	142
TMTC4	796	822	780	3039	1213	565	1108	1668
RAP2A	1584	1732	1988	3227	715	3780	2036	5915
SLC10A2	0	2	0	45	1	0	2	0
ABCC4	1642	827	1932	903	251	1630	947	2953
EFNB2	1755	2764	1460	2044	3320	1832	2774	12539
SOX21	22	29	112	8	1281	4	1154	24
TM9SF2	9907	10777	7796	26353	10730	10539	7803	28710
C17orf53	120	308	219	556	69	122	9	834
KIF25	56	0	86	10	1	14	5	16
IRF1	4717	3507	6554	5090	2364	4430	894	16645
UPF3B	451	463	613	835	273	308	463	901
RNF113A	622	295	426	620	330	615	67	1097
6-Sep	3462	2000	2474	3606	857	3984	582	5105
TMEM255A	209	341	153	325	6	341	229	248
NDUFA1	2381	1706	1761	3643	1808	3124	344	5512
AMELX	0	0	0	0	0	0	61	0
ATP5S	658	466	605	2163	658	494	1042	1754
BMP4	857	64	220	497	1315	732	131	1525
PTGER2	180	122	180	436	1784	531	133	875
FAM193A	1209	1169	819	2354	911	1366	793	2605
GRK4	128	102	102	253	65	99	150	495
SOX9	1010	462	754	783	5804	175	3320	477
TEKT3	28	3	12	5	14	11	5	18
MYH2	4	4	2	29	3	5	8	5
HS3ST3B1	211	206	250	509	90	269	176	641
SLC25A35	309	137	235	319	106	302	30	568
MRPS7	2604	1724	2255	2665	1320	1938	245	8884
GGA3	2281	1385	1987	2666	1365	1764	674	6075
ARMC7	1048	769	567	936	498	828	151	2430
NUP85	1434	1153	1888	1941	861	1007	586	6111
SLC25A19	467	258	576	472	187	655	57	1122
MIF4GD	1213	607	881	1400	392	1370	110	3285
NT5C	638	959	686	878	829	430	98	2298
MSTO1	392	225	471	1112	348	481	86	778
C1orf61	22	13	180	18	2	4	8	28
TTF1	427	490	681	983	446	440	375	1832
GTF3C4	1278	2197	1614	3108	1016	1547	1973	3710
DDX31	551	532	593	962	451	458	488	1370
BARHL1	0	1	0	2	0	0	4	0
KIR2DL1	22	2	10	2	0	3	0	5
PPP1R12C	2408	1081	1922	2374	1607	1778	534	6380
MBOAT7	1826	3399	2324	4980	2745	3694	553	18650
SRMS	38	30	8	43	7	13	5	229
OPRL1	219	104	110	184	41	263	16	1136
SLC2A4RG	2224	2916	1812	3959	1497	1828	127	5413
NPBWR2	0	0	0	1	0	0	0	0
C20orf195	48	56	33	37	29	13	4	33
BHLHE23	0	0	0	0	0	0	0	1
PPDPF	8273	5950	5060	12714	10906	5237	440	17748
IL1B	179	539	456	316	380	715	239	4796
PLGLB2	0	1	0	1	0	0	3	2
IL37	34	1	164	6	1	2780	3	27
CHCHD5	686	515	411	1594	470	391	48	1710
PAX8	30	180	110	173	325	79	409	629
INSIG2	1779	1620	981	2617	1410	2117	1788	3833
POLR1B	1187	1186	685	3424	863	1052	652	4508
CCDC93	1378	1276	1141	2629	1129	1532	2413	3378
PSD4	5559	1615	3028	4671	2609	2456	1752	7474
SLC25A23	1983	1545	1835	7036	1690	4264	418	6623
PSPN	68	116	70	171	89	109	23	355
GTF2F1	2237	2318	2804	5833	3066	3457	218	8563
ALKBH7	1070	640	891	1964	945	1228	18	3032
CLPP	1060	840	1220	2079	1277	1911	64	5056
TNFSF9	57	343	53	1014	215	272	9	173
GRIA3	19	3	0	13	3	6	275	22
THOC2	1974	1623	1960	4244	1732	3815	4780	4227
MED1	1185	2389	1555	5687	1241	2728	1786	8094
RPL23	14753	19676	16612	39553	15686	26926	4228	45621
ATG4C	677	514	556	1227	224	916	341	1327
CD70	56	28	35	61	17	54	2	124
C3	29353	73665	18024	310600	24843	37919	9057	59233
SH2D3A	565	1399	1271	2598	1554	470	252	5442
TRIP10	1176	2315	1820	3102	3072	2042	618	6665
GPR108	1966	1696	2043	7015	1966	3124	248	7469
TNFSF14	291	112	139	382	99	197	167	210
FOSB	1601	7890	786	10376	3182	407	631	10004
OPA3	1182	818	724	2004	995	1134	377	2503
SNRPD2	6240	2295	2606	5046	3183	3623	305	14911
RTN2	512	315	188	318	503	715	55	2299
EML2	1638	1307	693	4587	2110	1309	380	2080
VASP	4136	3269	3578	5366	7534	6873	1393	16807
SYMPK	3634	2037	2542	6765	2699	3199	1304	9066
GPCPD1	2196	1208	7727	8300	918	2775	4024	8917
SDCBP2	337	2661	224	3180	3307	279	1228	1194
PANK2	976	695	1025	2077	408	1149	981	3273
TGM3	5	17	5	16	22	1	2	40
GNRH2	1	2	1	0	2	0	3	14
DEFB126	0	0	0	0	0	0	2	8
FOXA2	1470	345	548	1111	823	161	510	305
CD93	2049	5498	3458	7183	2593	12878	3192	13131
GZF1	818	643	584	1568	243	957	615	1600
PAX1	7	0	0	0	1	4	3	0
NAPB	483	234	450	1042	158	302	1007	1104
CST8	0	0	0	0	0	0	0	0
NKX2-4	0	0	2	1	0	0	1	0
CENPB	4120	2158	3558	5130	1792	4206	317	11786
PSMF1	4501	3036	4710	9895	1996	6121	1444	11774
NKX2-2	0	0	0	0	0	0	0	0
DTD1	1008	774	963	1581	540	1067	307	3453
CSTL1	5	0	0	2	0	0	1	0
RBCK1	3697	2341	3887	7724	1850	2873	548	9049
TMX4	3518	2000	2969	5029	701	6178	2911	7762
CST11	0	0	3	1	0	0	0	0
STK35	1505	1783	1769	4055	1142	1280	1191	4228
SNRPB	4662	2283	5504	9156	2523	3910	218	18389
NRSN2	1471	896	1125	2288	229	1746	73	5117
AP5S1	747	458	533	1296	284	515	289	1331
RRBP1	15875	12743	13509	37074	10558	17194	6562	23217
BMP2	616	1307	440	3615	874	1566	885	326
ZNF133	672	204	506	702	225	333	519	1366
FLRT3	3196	1083	970	4175	664	588	2620	543
OVOL2	430	167	323	753	317	97	271	540
PCSK2	196	76	2	74	2	1307	7	0
GFRA4	0	0	0	1	0	0	0	0
MKKS	1446	800	960	2919	615	1082	850	3239
BFSP1	87	44	156	207	65	75	20	146
DSTN	13875	6730	10556	34108	8951	13963	13000	38071
LAMP5	229	58	392	272	54	274	342	975
SNRPB2	1606	896	2160	3633	682	1851	530	6307
MGME1	731	387	1318	1686	246	625	449	2107
LRRN4	241	132	261	474	63	1910	56	1904
TBC1D20	2131	1031	1709	3502	729	2013	1185	4380
ITPA	1060	774	1645	3566	963	849	292	6173
TCF15	9	7	5	5	9	18	4	4
OTOR	0	0	2	0	0	3	1	10
MCM8	542	291	848	2051	185	375	458	2488
BANF2	1	0	0	6	0	1	1	1
TMEM74B	58	23	124	99	40	56	39	180
FAM110A	814	400	795	874	329	655	53	1949
SIRPD	3	3	7	15	1	12	5	4
MRPS26	1491	599	1107	2776	495	755	115	4260
DEFB129	0	0	0	0	0	0	0	0
S1PR4	546	133	186	366	116	212	16	733
NCLN	2870	3066	2404	6384	3739	3729	201	10284
CITED1	22	9	3	12	1	25	0	7
HNRNPR	4178	5193	4266	11317	4032	5499	7288	9923
ZNF436	897	770	736	1291	340	1101	984	1765
MAX	2347	1786	2838	5057	1622	2835	891	7266
CHURC1-FNTB	2	3	2	1	0	2	0	7
ARMCX5	554	346	427	961	395	408	583	1399
GDF5	52	2	195	24	6	123	3	101
MMP24	773	213	876	665	57	651	180	939
NECAB3	1478	808	984	4944	470	603	195	3940
ID1	1332	4927	852	4847	5125	348	485	3197
RALY	7929	4637	8569	11207	4775	5850	1380	20957
DYNLRB1	3163	2492	2486	5199	2858	3318	656	8440
C20orf173	0	0	0	0	0	0	2	1
EIF2S2	2707	3026	3302	8051	2525	3076	1469	8431
ERGIC3	12834	7958	6293	18588	6243	7607	1333	27175
ROMO1	2209	1102	1267	2005	1124	1175	66	5777
FAM83C	0	1	0	0	1	0	4	0
BPIFB1	4530	432	505	432	3214	186	587	3814
CEP250	1338	1756	2069	4824	797	2065	488	3711
PLAGL2	1726	1023	1153	2287	711	957	539	4638
GRPR	4	8	2	9	2	4	3	14
KDM5C	4189	4075	4512	9652	3982	5164	1386	13988
AMOT	976	303	485	1606	1144	880	923	2519
